,id,text,timestamp,user,location
76,638863117116645376,"TIRED....
- After a very stormy evening and a power outage that started before the storm and an… https://instagram.com/p/7G3LIqNdYc/ ",2015-09-01 23:56:51,oscardelassalas,Phoenix
77,638833099267174404,"Power outage zaps food bank, staff in race against time: Inside St. Mary’s Food Bank, it's all hands on deck as… http://phoenix.cityandpress.com/node/10113730 ",2015-09-01 21:57:34,PhoenixCP,Phoenix
78,638833096943517696,CBS 5 pays it forward to St. Mary's Food Bank: The St. Mary's Food Bank was among those hit by the power outage and… http://phoenix.cityandpress.com/node/10113729 ,2015-09-01 21:57:33,PhoenixCP,Phoenix
79,638762807526301696,Power is out at the office. It kinda looks like a sanitarium...#phx #nopower @phxntstreet @ Phoenix… https://instagram.com/p/7GJjwmBVoy/ ,2015-09-01 17:18:15,hotchman,Phoenix
80,638746247160025092,Power out at work... @ V Digital Services https://instagram.com/p/7GCBltvdHi/ ,2015-09-01 16:12:27,kspidel,Phoenix
81,638691778263015424,@spbrown @matthewlive My side of the street is still without power. Hot sticky night even with windows and doors open.,2015-09-01 12:36:00,lone_locust,Phoenix
82,638591476448890880,@apsFYI going on our third hour without power. Dogs are really hot. Any ETA to central ave/Vernon in downtown?,2015-09-01 05:57:27,larissascordato,Phoenix
83,638566263019560968,"Power's out = no air conditioning = I'm sleeping naked

",2015-09-01 04:17:15,miatownsend11,Phoenix
84,638565014262059008,This power outage is a sign that Donald Trump should not be president,2015-09-01 04:12:18,dogemomm,Phoenix
85,638550759014047744,"Power is out here at Four Peaks. Until they shut the front door, the rain could be felt in the back… https://instagram.com/p/7EpIV1td1X/ ",2015-09-01 03:15:39,olllllo,Phoenix
86,637096386819948544,"Storm damage, power out. @ MobiSquad https://instagram.com/p/66TwjnwOKM/ ",2015-08-28 02:56:29,phxsterpete,Phoenix
87,632588776670429184,Live On @Banjo: Power Outage Affecting Flights From DC http://ban.jo/z/anHxLA ,2015-08-15 16:24:51,hildyjohns,Phoenix
88,632434938537574401,Transformer fire causes power outage in downtown Phoenix: The power was out in a portion of downtown Phoenix on… http://phoenix.cityandpress.com/node/10036712 ,2015-08-15 06:13:34,PhoenixCP,Phoenix
89,631171254075138048,"Power out = Blow out
 (@ Primp and Blow ""A Blow Dry Bar"" in Scottsdale, AZ) https://www.swarmapp.com/c/c1jHeAlmyyo pic.twitter.com/0NxwcbIqYE",2015-08-11 18:32:08,AshleyOakes,Phoenix
90,631167938259734528,"Power out = Blow out
@primpandblow @ Primp And Blow https://instagram.com/p/6QLz1Prjb7/ ",2015-08-11 18:18:57,AshleyOakes,Phoenix
91,629885094245695488,@apsFYI I live in paradise valley AZ and there appears to be an outage,2015-08-08 05:21:23,tpappoe,Phoenix
92,629031126078631936,"@CoxHelp is there a service outage in Tempe, AZ? 1011 e lemon st. Modem looks fine.",2015-08-05 20:48:01,sagarkamat,Phoenix
93,1117537790571401217,"After his @DaleCoyneRacing @vsindycar team lost power on their pit stand, @BourdaisOnTrack pits from 11th",2019-04-14 21:19:06,Open_Wheels,Phoenix
94,1117532982338818049,Powerful storms that killed at least three people swept across the South on Sunday after spawning suspected tornadoes that left more than 20 people injured and multiple homes and businesses damaged or without power. https://ktar.page.link/1RuK ,2019-04-14 21:00:00,KTAR923,Phoenix
95,1117499961392812032,Seriously! Power outage in central Phoenix so I'm resorting to watching on my phone! Aaaaaaarrrrrrgh! #PeteForAmerica,2019-04-14 18:48:47,AzForPete1,Phoenix
96,1117491534981558273,"Facebook, Instagram, WhatsApp back up after massive outage Post https://azcyberpro.com/mobile.html ",2019-04-14 18:15:18,Robert_Danning,Phoenix
97,1117424504186105856,"Facebook, Instagram and WhatsApp suffer outage, in the last gasp of Mercury Max.  https://www.bbc.co.uk/news/technology-47927714 …",2019-04-14 13:48:57,rnolle,Phoenix
98,1117417053781020673,"JUST IN: Facebook, Instagram, WhatsApp back up after massive outage https://bit.ly/2UR5zFy  #abc15",2019-04-14 13:19:20,abc15,Phoenix
99,1117413524408549377,"New article in AdFreak, very interesting stuff always. Global outage plagues Instagram, Facebook, WhatsApp for the second time in recent weeks http://bit.ly/2v2j5Yi ",2019-04-14 13:05:19,paulvalach,Phoenix
100,1117399389696192514,"Facebook, WhatsApp, & Instagram complete global outage. #SomeoneIsGettingFired",2019-04-14 12:09:09,Blazer0x,Phoenix
101,1117138268380901376,"Bro my apartment is in a power outage area I guess until 1, I thought I had no electricity so I just put 100$ on my account FOR NOTHING  bc I had enough smh",2019-04-13 18:51:33,gabbbbygloriaa,Phoenix
102,1117112834842697728,@Ask_Spectrum Is there an outage in 33619? No service in Channing Park community.,2019-04-13 17:10:29,GodWorkOutRide,Phoenix
103,1116795450839842817,Our tech support team is aware of the outage and will resolve this issue asap. Please try to access your tickets in 5 - 10 minutes.,2019-04-12 20:09:19,ReplyBuy,Phoenix
104,1116779804043255809,".@coxbusiness another $#%$ing internet outage in Mesa AZ, 3rd time in a week.  It's April 12 and filing day is the 15th.  These bastards are killing my business!  Worst service EVER!!!!!",2019-04-12 19:07:08,ArizonaPaul,Phoenix
105,1116729041627668480,"Not necessarily, they’re “investigating” the cause of the outage.",2019-04-12 15:45:26,Alaynam480,Phoenix
106,1116700010312237056,"Good to know before storm season hits! What would you add to this list?

What Refrigerated Foods are Safe to Consume after a Power Outage?

http://ow.ly/Drp450pSFTo ",2019-04-12 13:50:04,galcogunleather,Phoenix
107,1116456191058530305,"Think mirrors are the better option, they work without power.",2019-04-11 21:41:13,Gophergutz1,Phoenix
108,1116328872419713024,What the Wells Fargo Outage can Teach us about #RiskManagement http://ow.ly/4Ar930ooeCR  from @securitymag #WellsFargo #downtime #ITOutage #DisasterRecovery #ReputationalRiskpic.twitter.com/XiZ5S4DtrE,2019-04-11 13:15:18,JMitchell52,Phoenix
109,1116206793439363073,@comcastcares When will the San Francisco outage end?,2019-04-11 05:10:12,rappolee,Phoenix
110,1116108449627213824,Power out,2019-04-10 22:39:25,RussOviatt,Phoenix
111,1116062030534832128,@CDKGlobal any status update on the outage in Phoenix and Utah??,2019-04-10 19:34:58,Severed_Joe,Phoenix
112,1116029861766680576,"he was
a planned 
power
 outage & 

she

was raging
   diarrhea 

-pupi kaur",2019-04-10 17:27:08,idiotsareppltwo,Phoenix
113,1115977263302840320,I’ve had internet and cable outage since yesterday @CoxComm in Mesa Az I can’t work from home when is this gonna be fixed ?!,2019-04-10 13:58:08,chicagomade89,Phoenix
114,1115756051700125696,The power is out at Central and Osborn which is really messing up my afternoon. I blame @apsFYI,2019-04-09 23:19:07,lindsanity,Phoenix
115,1109236659353063424,@CoxHelp checking on possible outage in Central Phoenix? Internet is down and resetting the router didn't help.,2019-03-22 23:33:22,tmy_the_rev,Phoenix
116,1105998975264411648,Thanks to the Great Facebook Outage of 2019 I get a spontaneous vacation day. Gonna go get KBBQ to celebrate,2019-03-14 01:07:58,DiscipleGames,Phoenix
117,1105541705372065792,We had a power outage at 4am at our apartments and i mssged korina to see if hers was out too (we live in the same complex) and i was stressed bc i didnt want my ice to melt lol,2019-03-12 18:50:57,Meelloo_Forever,Phoenix
